Epoch,AverageEpRet,MaxEpRet,MinEpRet,AverageEpCost1,MaxEpCost1,MinEpCost1,AverageEpCost2,MaxEpCost2,MinEpCost2,CumulativeCost1,CumulativeCost2,CostRate1,CostRate2,AverageLossPi,StdLossPi,MaxLossPi,MinLossPi,AverageLossQR1,StdLossQR1,MaxLossQR1,MinLossQR1,AverageLossQC1,StdLossQC1,MaxLossQC1,MinLossQC1,AverageLossQC2,StdLossQC2,MaxLossQC2,MinLossQC2,AveragePiEntropy,StdPiEntropy,MaxPiEntropy,MinPiEntropy,TotalTime
5277,-113058716.9,-107709906,-120693586.2,738,1455.093658,68.84646326,10994.72,10994.72,10994.72,5636357,20916756,4410.294992,16366.78873,20285388,213538.69,20830188,19640780,3.26017E+11,4.03982E+11,3.11102E+12,57295290000,84.27906,34.70078,275.0534,29.418793,11724.21,9893.16,81464.18,1868.7969,-49.264544,1.9399143,-54.1909984,-44.3380896,14158.88238
5278,-105667471.8,-100668341,-112803209.5,762,1502.413777,71.08537264,5106.9805,5106.9805,5106.9805,5640914,20921864,4410.409695,16357.98593,20247070,221888.83,20880324,19625344,2.65497E+11,3.35557E+11,1.9138E+12,58714250000,83.11042,36.618088,241.30225,35.791084,12751.55,13230.94,102996.766,1525.0792,-48.08310374,2.1853619,-52.89141411,-43.27479336,14170.02454
5279,-107436927.6,-102354083.7,-114692156.8,719,1417.631898,67.07399334,7291.033,7291.033,7291.033,5645933,20929154,4410.885156,16350.90156,20183684,250386.72,20875716,19682230,3.15713E+11,3.55906E+11,1.7571E+12,64832740000,84.12256,32.02603,199.13937,37.960594,13648.455,12110.614,100264.14,2024.687,-49.32368123,2.0548625,-54.25604935,-44.39131311,14181.35743
5280,-109747749.9,-104555580.9,-117159029.2,701,1382.141808,65.39481131,2420.2024,2420.2024,2420.2024,5651903,20931574,4412.102264,16340.02654,20182256,221699.05,20845820,19546244,3.1043E+11,3.90262E+11,1.71991E+12,62574570000,81.042496,37.63398,218.83221,34.53289,12882.64,12748.726,113151.586,1620.8389,-50.70383751,2.5175838,-55.77422126,-45.63345376,14192.21576
5281,-108040257,-102928869.6,-115336229.1,762,1502.413777,71.08537264,2173.9316,2173.9316,2173.9316,5657340,20933748,4412.901716,16328.9766,20122168,218564.83,20941098,19635980,2.86647E+11,3.92213E+11,2.66517E+12,60619500000,81.61939,32.612206,239.20076,31.878685,13270.381,13981.44,88935.58,1188.1995,-48.64949649,2.5583348,-53.51444614,-43.78454684,14203.21134
5282,-103351266,-98461714.86,-110330589.9,683,1346.651719,63.71562928,96.43216,96.43216,96.43216,5661429,20933846,4412.64926,16316.3258,20110810,268377.94,21505506,19459174,2.54794E+11,3.67176E+11,2.65715E+12,57445466000,82.22203,37.285423,331.00204,34.84561,15010.622,14757.702,138551.22,2528.1614,-48.04562479,2.0414367,-52.85018726,-43.24106231,14214.53581
5283,-105871450.1,-100862669,-113020962.4,642,1265.813183,59.89082577,385.9325,385.9325,385.9325,5666246,20934232,4412.964174,16303.919,20113462,223380.75,20819856,19536798,2.48607E+11,2.95556E+11,1.84169E+12,60627540000,84.5065,33.754463,216.58044,33.90895,14778.403,12320.602,73979.55,2665.7776,-48.1090693,1.8756216,-52.91997623,-43.29816237,14225.70795
5284,-104433933.8,-99493161.64,-111486370.5,588,1159.342915,54.85327967,9300.007,9300.007,9300.007,5670036,20943532,4412.479377,16298.46848,20172268,235516.6,20933140,19583590,2.92572E+11,3.70155E+11,2.02162E+12,64904344000,87.36247,37.37945,274.8014,35.64846,13610.42,10465.944,75323.87,2302.6604,-50.05360439,2.3448312,-55.05896483,-45.04824395,14236.78126
5285,-104511313.9,-99566880.86,-111568976,701,1382.141808,65.39481131,131.80739,131.80739,131.80739,5674522,20943664,4412.536547,16285.89736,20078646,216206.78,20813470,19600874,3.06411E+11,3.66774E+11,1.94781E+12,65236920000,91.1091,34.635612,213.22656,31.529457,13072.191,8869.5205,43386.812,2748.1665,-51.4804142,2.4556923,-56.62845562,-46.33237278,14247.85972
5286,-107013871.5,-101951042.4,-114240531.7,554,1092.30608,51.68149139,5432.4443,5432.4443,5432.4443,5679530,20949096,4412.999223,16277.46387,20057876,196149,20864144,19480292,2.72344E+11,2.91605E+11,1.46701E+12,62683520000,90.03086,33.82138,205.39807,40.447876,12114.08,7512.8384,40800.316,1975.5182,-53.54778315,2.582568,-58.90256147,-48.19300484,14259.49888
5287,-105633659.1,-100636127.9,-112767113.3,551,1086.391065,51.40162772,1143.998,1143.998,1143.998,5684322,20950240,4413.293478,16265.71429,19997352,211707.48,20557140,19456840,2.83742E+11,3.78507E+11,2.41933E+12,67196953000,92.379684,40.480267,322.9058,36.69016,10641.428,6488.1787,38562.695,2029.696,-54.43223304,1.6811678,-59.87545634,-48.98900974,14270.31043
5288,-106776276.5,-101724688,-113986891.8,572,1127.796169,53.36067342,1223.4823,1223.4823,1223.4823,5689467,20951464,4413.861133,16254.045,20097866,210409.45,20747966,19651632,3.04246E+11,3.4042E+11,1.40609E+12,60735650000,102.210175,42.028973,239.72128,38.941483,11693.396,8150.066,52675.574,1999.458,-55.07385582,2.2560763,-60.5812414,-49.56647024,14281.53433
5289,-101285590,-96493766.03,-108125418.6,537,1058.787662,50.09559725,1569.0209,1569.0209,1569.0209,5692870,20953032,4413.077519,16242.66047,20262616,267957.22,21299178,19546820,3.19774E+11,4.073E+11,2.45566E+12,62317700000,106.380745,47.062603,327.89,43.92606,15478.909,15695.278,118289.49,2818.7136,-56.39489366,3.3309672,-62.03438302,-50.75540429,14292.61482
5290,-103011757.5,-98138268.54,-109968154.4,663,1307.218287,61.84987147,474.4714,474.4714,474.4714,5696758,20953506,4412.670798,16230.44617,20230464,247544.8,20853372,19541592,3.03976E+11,3.48242E+11,1.54011E+12,64078205000,106.66804,52.558907,387.6288,37.704037,14289.844,15194.377,108875.48,2399.2454,-56.76345525,3.0550435,-62.43980078,-51.08710973,14303.87981
5291,-101517847.2,-96715035.16,-108373360.2,704,1388.056823,65.67467498,3450.016,3450.016,3450.016,5700105,20956956,4411.845975,16220.55418,20300098,218752.23,21037332,19723064,2.59467E+11,2.93017E+11,1.40943E+12,69469220000,96.89955,39.67484,320.40332,39.10169,12409.332,10596.424,88105.305,2912.8176,-56.66361603,2.4598007,-62.32997764,-50.99725443,14314.85238
5292,-105614063.9,-100617459.7,-112746194.9,721,1421.575241,67.26056912,8839.716,8839.716,8839.716,5704403,20965796,4411.757927,16214.84609,20278648,217567.12,20983248,19715368,3.008E+11,3.60267E+11,1.91637E+12,68034884000,103.299385,46.54039,283.29895,44.96952,14549.005,16824.988,131355.45,2656.7666,-55.62105213,3.0502534,-61.18315734,-50.05894691,14325.60255
5293,-102234277.6,-97397571.25,-109138171.2,705,1390.028495,65.76796287,1680.3163,1680.3163,1680.3163,5708055,20967476,4411.170788,16203.6136,20392424,281125.4,21468558,19655682,3.26802E+11,3.8801E+11,1.88246E+12,66201747000,109.25426,55.24329,418.5982,40.835793,16950.676,15850.107,104198.305,2451.9531,-56.24410149,3.4542582,-61.86851164,-50.61969134,14336.30403
5294,-106097966.3,-101078468.7,-113262775.2,728,1435.376942,67.91358436,4145.79,4145.79,4145.79,5712811,20971622,4411.437066,16194.3027,20273990,266480.78,20907962,19589092,2.9118E+11,3.56197E+11,2.10445E+12,70076375000,100.3711,44.572784,333.65753,43.392876,15580.902,21088.701,247382.22,3297.2483,-56.26770159,2.496441,-61.89447175,-50.64093143,14346.82504
5295,-106119132.3,-101098633.3,-113285370.6,886,1746.901059,82.65307107,2216.382,2216.382,2216.382,5717632,20973838,4411.753086,16183.51698,20317516,256926.28,21329672,19688292,2.67752E+11,3.28464E+11,2.34533E+12,60490748000,101.21276,42.334133,387.68497,43.171825,23928.56,40993.79,309401.8,3993.2395,-56.14408287,2.513826,-61.75849116,-50.52967459,14357.43751
5296,-106475040.8,-101437703.9,-113665313.7,827,1630.572433,77.14908553,5657.658,5657.658,5657.658,5722404,20979496,4412.03084,16175.4017,20340190,232858.44,21030568,19762016,3.0826E+11,3.64203E+11,1.69574E+12,67467140000,107.67837,57.166965,350.77023,45.279446,18422.363,24055.662,178796.98,3488.533,-55.95522145,2.1279316,-61.5507436,-50.35969931,14368.35227
5297,-104119632.7,-99193730.15,-111150844.6,889,1752.816074,82.93293474,1215.5392,1215.5392,1215.5392,5726619,20980712,4411.879045,16163.87673,20279092,236069.38,20986988,19687588,3.10925E+11,3.74847E+11,2.13808E+12,60971495000,110.80412,55.838043,358.60333,46.58109,21256.953,25567.861,171418.19,3646.595,-55.9988277,2.3410661,-61.59871047,-50.39894493,14379.45642
5298,-107355948.6,-102276935.8,-114605709.2,979,1930.26652,91.3288449,7202.78,7202.78,7202.78,5731634,20987914,4412.343341,16156.97768,20330596,248847.81,21408228,19660682,2.96796E+11,3.36345E+11,2.09195E+12,68615975000,108.37022,54.445103,442.99564,47.84217,17033.758,12978.94,83851.98,4317.721,-56.10914575,2.2879105,-61.72006033,-50.49823118,14390.16472
5299,-111345632.6,-106077867.8,-118864817.1,960,1892.804759,89.55637498,14121.271,14121.271,14121.271,5737502,21002036,4413.463077,16155.41231,20441790,266496.8,21247402,19772314,3.12047E+11,3.78583E+11,1.84027E+12,59975180000,98.74776,43.115086,365.8867,48.894844,20885.037,23398.02,155357.2,4043.8794,-57.09506275,2.4453664,-62.80456902,-51.38555647,14400.68468
5300,-107628208.6,-102536315.2,-114896355,950,1873.088043,88.62349607,586.38947,586.38947,586.38947,5742887,21002622,4414.209839,16143.44504,20321274,255758.03,21247812,19652406,3.43872E+11,3.90009E+11,2.13598E+12,64397580000,103.27219,46.522095,343.84918,43.921818,21243.41,25391.71,156227.4,2817.8096,-56.6985277,2.2095628,-62.36838047,-51.02867493,14411.23638
5301,-106366924.3,-101334702.3,-113549896.1,1098,2164.895443,102.4301039,8150.519,8150.519,8150.519,5747438,21010772,4414.3149,16137.30568,20229480,265202.62,21311358,19473234,3.41073E+11,4.02338E+11,2.06462E+12,62750900000,107.87201,54.476364,334.8687,42.26262,21760.71,23299.828,147359.42,3907.227,-57.76098684,2.8024585,-63.53708553,-51.98488816,14421.95483
5302,-106784068.2,-101732111.1,-113995209.8,1035,2040.680131,96.55296677,1221.3801,1221.3801,1221.3801,5752585,21011994,4414.877206,16125.85879,20211328,219726.84,20881736,19567216,2.76931E+11,3.1748E+11,1.3251E+12,62350537000,99.09805,44.190903,281.96008,44.359505,17521.97,18805.764,137427.84,3827.5815,-56.37715055,1.9572089,-62.01486561,-50.7394355,14432.55621
5303,-103731972.2,-98824409.82,-110737005.3,1070,2109.688638,99.81804294,1736.7998,1736.7998,1736.7998,5756606,21013732,4414.575153,16114.82515,20140184,241469.4,20717432,19374372,3.08679E+11,3.37635E+11,1.74958E+12,70798680000,91.36544,35.5596,305.1745,43.677986,19677.02,21462.195,164458.88,4558.5386,-56.96068035,2.27453,-62.65674838,-51.26461231,14443.255
5304,-106904617.7,-101846957.4,-114123900,900,1774.504462,83.95910154,1777.6771,1777.6771,1777.6771,5761686,21015508,4415.085057,16103.83755,20036568,247518.62,20948156,19458786,2.90464E+11,3.43297E+11,1.77519E+12,63042560000,89.28375,38.472206,311.15015,45.899094,17838.414,17392.982,167779.58,3347.1455,-56.73272179,2.3974495,-62.40599397,-51.05944961,14454.30657
5305,-105188967.9,-100212475,-112292392.1,971,1914.493147,90.58254177,11661.763,11661.763,11661.763,5765627,21027170,4414.722052,16100.43645,19992318,282650.84,21009476,19222156,3.09303E+11,3.85627E+11,2.30998E+12,62938493000,95.48004,47.752792,323.09537,41.69676,18031.16,20125.129,196083.9,3730.4585,-56.7859402,2.8403113,-62.46453422,-51.10734618,14464.84057
5306,-104596067,-99647624.33,-111659452.6,1033,2036.736788,96.36639099,1128.9722,1128.9722,1128.9722,5770114,21028300,4414.777353,16088.9824,19959470,283556.75,21192334,19320414,3.40967E+11,3.62915E+11,1.73969E+12,69854030000,91.15646,38.89507,329.87997,46.203705,16783.63,12583.241,94216.42,3925.9587,-58.05914935,1.9848996,-63.86506428,-52.25323441,14475.71423
5307,-102874727.8,-98007721.67,-109821871,951,1875.059714,88.71678396,191.00542,191.00542,191.00542,5774026,21028490,4414.392966,16076.82722,19903974,273455.72,20787672,19256710,3.19748E+11,3.46787E+11,1.79282E+12,64268276000,92.739235,44.34873,372.0465,38.583797,18480.73,14108.598,94851.93,3376.786,-57.8568212,1.7598419,-63.64250332,-52.07113908,14486.50103
5308,-105596229.6,-100600469.1,-112727156.2,1103,2174.753801,102.8965433,5406.16,5406.16,5406.16,5778506,21033896,4414.443086,16068.67532,19838948,274864.12,20816436,19110084,3.4024E+11,3.34894E+11,1.42276E+12,64881190000,91.36264,45.04351,306.95184,42.262466,20363.938,21227.27,195773.12,3675.6484,-61.21872302,1.7244126,-67.34059533,-55.09685072,14497.31207
5309,-102776368.7,-97914016.01,-109716869.8,937,1847.456312,87.41075349,1849.8451,1849.8451,1849.8451,5782301,21035746,4413.970229,16057.82137,19752438,226063.23,20297268,19063154,2.95305E+11,3.3114E+11,1.82386E+12,64340030000,87.68381,48.091003,420.33408,41.20019,17079.092,17120.77,198659.38,3680.3384,-61.03533435,1.6386365,-67.13886779,-54.93180092,14508.15886
5310,-104888534,-99926254.65,-111971669.8,885,1744.929387,82.55978318,0,0,0,5786910,21035746,4414.118993,16045.57285,19674362,256336.72,20449564,19010394,2.8124E+11,3.45489E+11,1.78853E+12,58061214000,84.380615,46.209282,372.58783,34.292652,19656.928,21911.67,204473.77,3442.3245,-60.63289261,1.4019719,-66.69618187,-54.56960335,14519.39491
5311,-103440960.2,-98547165.68,-110426341.3,837,1650.289149,78.08196443,85.19063,85.19063,85.19063,5790994,21035832,4413.867378,16033.40854,19570132,256327.3,20605224,18895170,2.92814E+11,3.46886E+11,1.86778E+12,60661363000,79.09747,41.56779,344.3702,38.524605,17899.586,22046.28,226863.11,3817.8022,-60.30129481,1.7585673,-66.33142429,-54.27116533,14530.4361
5312,-103188800.2,-98306935.32,-110157152.8,914,1802.107864,85.26513201,2688.3303,2688.3303,2688.3303,5794763,21038520,4413.376238,16023.24448,19572472,304665.3,20909630,18903548,2.891E+11,2.98303E+11,1.67856E+12,60933317000,80.75271,42.645985,303.0478,33.282665,19814.072,20801.873,184962.95,2954.9875,-60.20424591,1.4725559,-66.2246705,-54.18382132,14541.35008
5313,-105470587.5,-100480771.2,-112593029.5,814,1604.940702,75.93634295,1.540975,1.540975,1.540975,5799592,21038522,4413.692542,16011.05175,19440028,283708.88,20440826,18672028,2.70225E+11,3.2476E+11,1.71969E+12,61443654000,83.72955,51.694386,421.8425,32.63036,15704.849,13077.081,91153.95,2588.5913,-58.88901597,1.6552606,-64.77791757,-53.00011437,14552.51775
5314,-107018860.2,-101955795.1,-114245857.2,840,1656.204164,78.36182811,368.2807,368.2807,368.2807,5804860,21038890,4414.342205,15999.15589,19312930,238150.88,19979056,18590716,2.69515E+11,3.12777E+11,1.64303E+12,52485850000,71.06463,32.11112,227.88278,31.272078,14215.914,12072.977,83272.61,1489.6122,-59.20293006,1.3092545,-65.12322306,-53.28263705,14563.55241
5315,-109097767.9,-103936349.6,-116465153.9,674,1328.906675,62.87603827,2352.4104,2352.4104,2352.4104,5810702,21041242,4415.427052,15988.78571,19336776,293991.5,20186826,18551464,2.4586E+11,2.76574E+11,1.53234E+12,48462450000,78.19365,48.76093,347.18646,27.191273,17843.484,27066.736,219644.2,2369.5557,-60.66579942,1.5370722,-66.73237936,-54.59921948,14574.82171
5316,-107751329.6,-102653611.4,-115027790.4,654,1289.473242,61.01028045,244.9926,244.9926,244.9926,5816300,21041488,4416.324981,15976.83219,19266242,289775.1,20199264,18520658,2.49715E+11,2.61537E+11,1.32213E+12,65103900000,70.32282,37.473553,316.7026,31.04029,17864.482,27082.674,185484.34,2184.7092,-61.0749224,1.6410646,-67.18241464,-54.96743016,14585.6619
5317,-108206467.2,-103087216.4,-115513663.5,651,1283.558227,60.73041678,1733.046,1733.046,1733.046,5821821,21043220,4417.163126,15966.02428,19483770,411329.66,20738622,18675430,2.38324E+11,2.49269E+11,1.71864E+12,56022684000,71.54014,40.64278,287.45895,25.996284,16917.201,21914.453,189445.4,2558.8184,-64.97076957,1.9744698,-71.46784653,-58.47369261,14596.93879
5318,-104409216.4,-99469613.58,-111459983.8,620,1222.436407,57.83849217,854.649,854.649,854.649,5826299,21044074,4417.209249,15954.5671,19389466,401258.6,21290782,18546190,2.41491E+11,2.73089E+11,1.56006E+12,56382710000,67.923035,40.48186,315.701,26.526873,15765.615,14557.686,91938.414,2467.3857,-64.72341092,1.7581171,-71.19575202,-58.25106983,14608.2929
5319,-98770637.95,-94097796.46,-105440631.5,587,1157.371243,54.75999178,312.8863,312.8863,312.8863,5829017,21044388,4415.92197,15942.71818,19313242,348966.97,20998348,18725868,2.08595E+11,2.64074E+11,2.02518E+12,56243462000,68.08017,44.09183,319.63507,29.60154,15428.245,20736.346,171222.5,1781.7681,-63.81243122,2.3232625,-70.19367434,-57.4311881,14618.89422
5320,-109733541.2,-104542044.5,-117143861,528,1041.042617,49.25600624,25193.342,25193.342,25193.342,5833936,21069582,4416.302801,15949.72142,19224734,348832.03,20529732,18298652,2.87615E+11,3.09835E+11,1.96734E+12,61706015000,68.93174,42.96659,313.8244,23.550306,19735.05,29953.566,180534.92,2154.6313,-62.04293871,2.016362,-68.24723259,-55.83864484,14629.87338
5321,-109733342.3,-104541854.9,-117143648.6,530,1044.985961,49.44258202,13232.205,13232.205,13232.205,5839385,21082814,4417.083964,15947.66566,19206818,306549.38,20332632,18519210,2.19986E+11,2.4591E+11,1.52908E+12,55186040000,64.001564,45.260662,260.57684,23.491144,16080.674,22860.322,160165.06,2508.4185,-62.23760622,2.0628848,-68.46136685,-56.0138456,14640.31901
5322,-105319447.1,-100336781.3,-112431682.6,571,1125.824497,53.26738553,2931.0667,2931.0667,2931.0667,5843845,21085744,4417.116402,15937.82615,19127880,354500.2,20988440,18359286,2.14424E+11,2.51941E+11,1.19648E+12,52983562000,64.075966,55.958168,348.17194,21.210472,12685.125,14110.358,151826,1626.7866,-61.62028234,1.9093424,-67.78231057,-55.4582541,14651.06231
5323,-100294280.5,-95549355.41,-107067165.8,638,1257.926496,59.5176742,777.6645,777.6645,777.6645,5846942,21086522,4416.119335,15926.37613,19039674,348155.84,20677534,18411578,2.41324E+11,2.49657E+11,1.21961E+12,53500420000,53.149677,35.139324,238.63348,19.206179,12787.878,18358.088,139951.3,1843.9626,-62.00976887,1.8173711,-68.21074576,-55.80879199,14661.77961
5324,-100112775.3,-95376437.3,-106873403.6,593,1169.201273,55.31971913,436.3463,436.3463,436.3463,5850041,21086958,4415.125283,15914.68528,19066928,327383.1,20320488,18324126,2.30037E+11,2.56061E+11,1.35973E+12,53145500000,53.362267,33.237732,215.51346,16.742748,16926.367,24715.031,167972.89,2029.7566,-62.17075745,2.1471539,-68.38783319,-55.9536817,14672.53132
5325,-99400865.57,-94698207.99,-106113418.5,607,1196.804676,56.62574959,56.45372,56.45372,56.45372,5852987,21087014,4414.017345,15902.72549,19120022,366081.56,21005846,18336698,2.12625E+11,2.52489E+11,1.78571E+12,53145750000,54.11532,41.423435,314.2397,19.093716,13016.228,18295.584,131759.9,1571.7856,-62.36684921,1.8276542,-68.60353413,-56.13016429,14683.34497
5326,-101023862.4,-96244420.84,-107846016.6,445,877.3938727,41.51311132,1483.7125,1483.7125,1483.7125,5856398,21088498,4413.261492,15891.85983,19054862,380547.62,20567056,18051502,2.1787E+11,2.29086E+11,1.3618E+12,56153117000,58.573868,46.32142,347.79132,16.86266,15351.643,24199.227,130223.05,1517.487,-62.50918316,2.0217814,-68.76010147,-56.25826484,14694.02815
5327,-102035092,-97207809.1,-108925534.6,571,1125.824497,53.26738553,3103.4797,3103.4797,3103.4797,5859779,21091602,4412.484187,15882.23042,19224574,341623.12,20507998,18527574,2.00572E+11,2.16251E+11,1.04871E+12,54393430000,49.274902,33.533035,204.828,17.982164,10582.657,11212.303,89174.71,1292.4546,-63.00266408,2.2578664,-69.30293049,-56.70239767,14704.75966
5328,-97695007.66,-93073054.26,-104292363.8,503,991.7508269,46.92380897,0,0,0,5862195,21091602,4410.981941,15870.27991,19267646,421168.5,20726100,18306756,2.61168E+11,2.6978E+11,1.27384E+12,51730250000,57.099022,50.74622,422.5044,15.657437,11112.383,13859.36,92272.19,1340.3589,-64.18395404,2.1723177,-70.60234945,-57.76555864,14715.57191
5329,-99646512.5,-94932233.36,-106375654,509,1003.580857,47.48353632,0,0,0,5865204,21091602,4409.92782,15858.34737,19397496,461240.84,21397626,18506304,2.42482E+11,2.57395E+11,1.2881E+12,56537350000,49.9182,34.03095,192.11063,14.657261,10498.826,15897.709,143773.16,1406.4945,-64.73775038,2.654751,-71.21152542,-58.26397534,14726.74315
5330,-99621269.47,-94908184.58,-106348706.3,547,1078.504378,51.02847616,0,0,0,5868205,21091602,4408.869271,15846.43276,19526062,530316,21687944,18424732,2.37512E+11,2.55851E+11,1.60224E+12,51318520000,48.135605,33.90723,179.71555,17.196768,9318.327,14448.977,101715.09,1104.2307,-66.22294469,2.4766865,-72.84523916,-59.60065022,14737.68933
5331,-99621221.96,-94908139.32,-106348655.6,474,934.5723498,44.21846014,0,0,0,5871140,21091602,4407.762763,15834.53604,20075848,591918.44,22247026,18922612,2.28071E+11,2.42563E+11,1.27216E+12,51780362000,48.751778,33.24459,180.57776,15.032225,8374.38,10213.468,67402.86,990.06885,-69.485937,2.6078978,-76.43453069,-62.5373433,14748.86418
